# Effective Area vs Wavelength for Small Slicer IFU
# From 05/18/15 version of WFIRST-WF-Cycle5_throughput_150518.xlsx
6000	1.716127019
6341.463415	1.730667959
6682.926829	1.737109937
7024.390244	1.726152393
7365.853659	1.658380757
7707.317073	1.61812216
8048.780488	1.598671473
8390.243902	1.571239699
8731.707317	1.554784037
9073.170732	1.536196216
9414.634146	1.521395331
9756.097561	1.51374065
10097.56098	1.514480154
10439.02439	1.53415184
10780.4878	1.55643243
11121.95122	1.584501865
11463.41463	1.622534548
11804.87805	1.656266651
12146.34146	1.688247155
12487.80488	1.728796106
12829.26829	1.76490308
13170.73171	1.797825642
13512.19512	1.839195805
13853.65854	1.876005184
14195.12195	1.906116848
14536.58537	1.956104027
14878.04878	1.987355286
15219.5122	2.016085085
15560.97561	2.049425969
15902.43902	2.07007742
16243.90244	2.098366623
16585.36585	2.112467723
16926.82927	2.129579346
17268.29268	2.142392045
17609.7561	2.155066094
17951.21951	2.166069443
18292.68293	2.157797062
18634.14634	2.144360453
18975.60976	2.150251089
19317.07317	2.140436477
19658.53659	2.150037102
20000	1.795624787
